index,titulo,empresa,ubicacion,salario,modalidad,jornada,tipo_contrato,fecha_publicacion,descripcion,url
104,Analista De Merchandising Y Planograma,Essity,"Portoviejo, Manabí",,,Tiempo completo,Permanente,Hace 2 días,"Analista de Merchandising y Planograma en CRESIO- Farmacias San Gregorio, EcuadorEstamos en busca de un Analista de Merchandising y Planograma para unirse a nuestro equipo en CRESIO- Farmacias San Gregorio, Ecuador. El candidato ideal será responsable de garantizar la correcta implementación de estrategias de exhibición de productos y mejorar la experiencia del cliente en nuestros PDV.Principales Tareas y ResponsabilidadesDiseñar y actualizar planograma según los lineamientos de marca y categorías.Analizar la rotación de productos y proponer ajustes al líder de marca y ejecutarlos en la distribución de espacios.Coordinar con proveedores, marcas y cadenas de retail para la implementación de exhibiciones.Monitorear el rendimiento de las estrategias de merchandising.Supervisar la correcta ejecución de planogramas y material POP en puntos de venta.RequisitosLicenciatura en Marketing o AdministraciónExperiencia en merchandising y gestión de planogramas.Capacidad para trabajar en equipo y comunicarse efectivamente.Conocimiento básicos de logística, buenas prácticas de exhibición y análisis de datos.BeneficiosSalario competitivo.Oportunidades de desarrollo profesional.Ambiente de trabajo colaborativo.Principales HabilidadesComunicación efectiva.Capacidad analítica.Trabajo en equipo.Creatividad.Gestión del tiempo.Adaptabilidad.Recuerda que al dar clic en POSTULARME deberás completar tus evaluaciones en tu página de candidato. La postulación estará completa una vez que termines todas las evaluaciones <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ecd9bfad7d45f25875987ceec21fc16c7d
105,Analista Operativo De Bodega,Pronaca,"Quito, Pichincha",$500,,Tiempo completo,Permanente,Hace 2 días,"Bou Company busca un *Analista Operativo de Inventarios y Despachos (Junior)* para apoyar el control de stock, preparación de pedidos y coordinación con operadores logísticos.Ubicación: Quito, presencial (mixto a convenir)Contrato: Servicios profesionalesRemuneración: $500 + IVA*Qué harás*• Registrar entradas/salidas y ajustar inventario en sistema. <ul> <li>Ejecutar pick &amp; pack y coordinar despachos con aliados.</li> <li>Mantener inventarios cíclicos y conciliaciones.</li> <li>Actualizar estados de pedido y reportes operativos.Lo que buscamos• 1–2 años en inventarios/fulfillment/almacén (deseable).</li> <li>*Manejo de Microsoft Access y nociones de bases de datos (consultas, relaciones, integridad).</li> </ul> *• Excel/Sheets intermedio; atención al detalle; comunicación clara con couriers y clientes internos. *Deseable*• Power BI básico, OMS/WMS, experiencia con COD. <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec72e2422f765127431c83627c71a76cb4
106,Analista Programacion De La Produccion,Lamosan,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 2 días,"SIGMA está comprometida a promover el desarrollo del talento.Objetivo del PuestoApoyar en la coordinación y ejecución del programa de producción, asegurando trazabilidad en sistemas, control de inventarios, generación de reportes, cumplimiento de estándares de calidad, seguridad e inocuidad, y liderando acciones de mejora continua que garanticen la disponibilidad del producto terminado conforme a lo planificado.Responsabilidades del PuestoApoyar en la aplicación de la metodología 5'S en la planta, participando activamente en mantener los estándares del sistema.Revisar los registros de entrega/recepción de todos los documentos que se generan en el proceso productivo.Revisar las existencias de la bodega para realizar el pedido que garantice el stock necesario.Informar al supervisor de area sobre desviaciones encontradas al momento de ingresar ordenes de producción, monitero de ordenes y costos, a fin de que el supervisor tome las acciones necesarias para erradicar dicha desviación.Contribuir a la calidad e inocuidad de los productos y procesos, cumpliendo las buenas practicas de manufactura, para evitar desviaciones microbiológicas, químicas y físicas, que pudieran atentar contra la salud de los consumidores.Controlar y verificar inventarios de piso de acuerdo a stock que permitan organizar la producción.Apoyar al Supervisor en la revisión de la información ingresada en SAP, que permita una trazabilidad en tiempo y forma correcta.Liderar y hacer seguimiento del cumplimiento del programa de 5'S en el área de Operaciones.Asegurar y reportar el cumplimiento del programa de producción acorde a lo planificado.Entre otros.RequisitosEducación: Título de Tercer Nivel en Ing. Industrial / Alimentaria o afines.ConocimientosNormas de inocuidad alimentariaHACCP / BPM.Gestión de procesos productivosSistemas ERP - SAPAnálisis de Datos.CompetenciasGestión del tiempo y prioridadesResolución de ProblemasPensamiento CríticoComunicación EfectivaTrabajo en EquipoOrientación a ResultadosAdaptabilidad y aprendizaje continuoCondiciones de TrabajoDisponibilidad Inmediata.Disponibilidad de trabajar en Sangolquí - Valle de los ChillosContar con Movilización Propia (Auto) / Papeles al díaEn el caso de candidatos internos considerar lo siguiente:Estabilidad: Tener máximo 1 año de estabilidad en la compañía de preferencia en áreas de producción.En Sigma promovemos la originalidad. Reconocemos y celebramos el valor único de las personas, fomentando la igualdad de oportunidades sin discriminar por afiliación política, cultura, edad, embarazo, estado civil, género, nacionalidad, nivel socioeconómico, maternidad, paternidad, religión, orientación sexual, origen étnico o tipo de discapacidad. Únete a nuestra comunidad de más de 60 nacionalidades en 4 continentes <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec3e3b45280d8da2312b55a535580a7705
107,Analista De Marketing Canal B2B,Epic Global Talents,"Guayaquil, Guayas",,,Tiempo completo,Permanente,Hace 2 días,"Diseñar, ejecutar y analizar estrategias de marketing enfocadas en el segmento empresarial, con el fin de potenciar la oferta de productos y servicios de telecomunicaciones, incrementar la captación de clientes corporativos y fidelizar a los actuales, generando valor agregado y ventaja competitiva para la compañía.Analizar el mercado empresarial, identificando tendencias, oportunidades, amenazas y comportamiento de la competencia.Apoyar en el diseño de propuestas de valor diferenciadas para clientes corporativos (pymes, grandes empresas y sector público). Desarrollar planes de marketing específicos para productos y servicios de telecomunicaciones en el segmento B2B.Coordinar campañas digitales de generación de demanda, comunicación y posicionamiento de marca en el sector empresarial.Monitorear y evaluar indicadores de desempeño de campañas y estrategias, elaborando reportes con recomendaciones de mejora.Gestionar la segmentación de clientes, proponiendo estrategias de retención, cross-selling y up-selling.Apoyar en la elaboración de materiales comerciales y herramientas de apoyo para el equipo de ventas empresariales.Realizar análisis de retorno de inversión (ROI) de las iniciativas de marketing.Mantenerse actualizado respecto a tendencias tecnológicas y de telecomunicaciones aplicables al sector corporativo.Perfil requerido:Formación académica: Licenciatura en Marketing, Comunicación, Administración de Empresas, Ingeniería Comercial o afines.Experiencia: 2-3 años en áreas de marketing, preferiblemente en telecomunicaciones o industrias tecnológicas con enfoque B2B.Conocimientos técnicos:Marketing estratégico y táctico.Investigación y análisis de mercado.Manejo de CRM y herramientas de automatización de marketing.Conocimientos de telecomunicaciones y soluciones TIC (deseable). Excel avanzado y herramientas de análisis de datos.Competencias:Orientación al cliente y resultados.Pensamiento analítico.Innovación y creatividad.Capacidad de trabajo en equipo y comunicación efectiva.Gestión de proyectos. <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/eca4d0d25b6de3a73c93df5c2c7e0c2591
108,Analista,Epic Global Talents,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 2 días,"¿Quiénes somos? Banco Internacional incorpora continuamente prácticas que fomentan la armonía entre el trabajo y la vida personal de sus equipos, brindando oportunidades equitativas, así como un entorno de trabajo seguro y confortable. Durante más de 50 años, potencia las capacidades de sus colaboradores, a través de la capacitación, el fortalecimiento de roles, responsabilidades y la entrega de herramientas que permitan desarrollar sus habilidades de liderazgo y alto desempeño.Misión del cargo.Responsable de gestionar la operación de los servicios de Interservice, apoyando en la resolución de ordenes de trabajo e incidencias, manteniendo la continuidad operativa y técnica para mejorar la experiencia del cliente**. Un día en la vida d**e...a. Contribuir a la implementación de iniciativas tecnológicas, impulsando mejoras continuas en los procesos operativos, para optimizar los servicios en Interservice.b. Coordinar con diferentes áreas, entregando soluciones oportunas a requerimientos, para cumplir con los acuerdos de niveles de servicio.c. Ejecutar los procesos asignados al área, verificando que se cumplan los procedimientos, políticas institucionales y la normativa vigente, para minimizar riesgos para a la Institución.d. Identificar y proponer iniciativas que impacten en la calidad de servicio al cliente, analizando continuamente los procesos y detectando oportunidades de mejora, para optimizar los tiempos de respuesta.e. Revisar periódicamente la documentación técnica y operativa del área, manteniéndola actualizada de manera constante, para facilitar la gestión del conocimiento.f. Brindar un soporte integral a todas las áreas del banco en los requerimientos, atendiendo de manera oportuna bajo acuerdos de niveles de servicio (SLA) establecidos en la herramienta Interservice/CRM, para optimizar la respuesta y eficiencia en la atención de las solicitudes.g. Gestionar con las áreas responsables las incidencias detectadas, minimizando el impacto en los servicios y escalándola según los protocolos establecidos, con la finalidad de mantener la continuidad operativa y brindar una solución oportuna a los clientes.h. Realizar informes periódicos sobre la gestión realizada, evidenciando los cumplimientos de los acuerdos establecidos ,el estado y el desempeño de los servicios operativos, para verificar la eficiencia de la gestión realizada.Lo que te hará destacar... Formación académica: Tercer Nivel: Ingeniería en Sistemas, Tecnología Experiencia: 1 a 2 años. Conocimientos técnicos:Consulta de Base de Datos (AS400 / SQL Server). Manejo de Metodologías de Gestión (ITIL de preferencia). Manejo de Paquete Office nivel intermedio o avanzado. Contabilidad y finanzas. Conocimientos Básicos de Atención al Cli**ente.Benef**icios Desarrollo profesional: Oportunidades de capacitación continua y crecimiento dentro de la organización. Equilibrio vida-trabajo: Programas que promueven un balance saludable entre tus responsabilidades laborales y personales. Alimentación: Acceso a opciones de alimentación saludable para cuidarde ti.Te invitamos a ser parte de nuestro equipo #NoEsperesActua <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec0c3ec1e004e89e4af1115b4ff4c84a69
109,Analista De Marketing Digital,Centric Ecuador,"Quito, Pichincha","$650,00",,Tiempo completo,Permanente,Hace 2 días,"Funciones y responsabilidades principales:Llevar a cabo investigaciones de mercado y evaluación de competidores.Participar en el desarrollo de estrategias publicitarias.Evaluar y comunicar la efectividad de las iniciativas de marketing.Medir el rendimiento de las campañas a través de KPIs y métricas relevantes.Formación académica requerida:Título universitario en Marketing, Administración de Empresas, Comunicación o áreas relacionadas.Experiencia:Mínimo 2 años de experiencia en roles similares dentro de departamentos de marketing o publicidad.Competencias Técnicas:Dominio de software de diseño gráfico y edición (Adobe Creative Suite, Canva, etc.). Conocimiento en herramientas de análisis de datos (Google Analytics, CRM, etc.). Familiaridad con técnicas de SEO y SEM.Habilidad para utilizar plataformas de gestión de campañas publicitarias (Google Ads, Facebook Ads, etc.). ¿Qué ofrecemos? Salario CompetitivoBeneficios de LeyOportunidad de CrecimientoAmbiente de Trabajo ColaborativoTipo de puesto: Tiempo completo, PermanenteSueldo: Hasta $650,00 al mesExperiencia:cuatro: 2 años (Deseable)Fecha límite para postularse: 02/10/2025 <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ecc9cea8bc80ceb631ff5f338241cceb42
110,Vacant Job Positions: Analista De Trabajo Social,Mapfre,Ecuador,,,Tiempo completo,Permanente,Hace 2 días,"Nos encontramos en la búsqueda del siguiente Perfil. ANALISTA DE TRABAJO SOCIAL - QUITO Misión del Cargo : Diseñar, implementar y dar seguimiento a estrategias de bienestar social que promuevan el desarrollo integral de los colaboradores, fomentando un ambiente laboral saludable, inclusivo y resiliente. Este rol será clave en la gestión de conflictos, el acompañamiento psicosocial y la articulación con diferentes niveles jerárquicos dentro de la organización. Requisitos: Formación Académica: Título universitario en Trabajo Social (Indispensable) Experiencia: Mínimo 2 años en roles similares dentro de empresas medianas o grandes. Experiencia comprobada en resolución de conflictos laborales y manejo de casos sensibles. Habilidades Técnicas: Dominio avanzado de Microsoft Office (Excel, PowerPoint, Word). Manejo de plataformas colaborativas como Microsoft Teams, Zoom, Forms. Conocimiento de herramientas de edición como Canva. Ley de Seguridad Social, Código laboral, Ley Violeta, Ley del Derecho al Cuidado Humano, Ley de Igualdad Salarial, etc. Competencias: Alta capacidad de escucha activa y empatía. Comunicación asertiva y adaptabilidad a distintos niveles jerárquicos. Pensamiento estratégico y enfoque en soluciones. Discreción, ética profesional y resiliencia. Responsabilidades: Diagnóstico y acompañamiento de necesidades psicosociales de los colaboradores. Intervención en casos individuales y colectivos relacionados con bienestar emocional, conflictos laborales y situaciones de vulnerabilidad. Ejecución de visitas domiciliarias a candidatos y personal interno. Diseño y ejecución del plan de bienestar, eventos internos, comunicación interna y clima organizacional. Manejo de beneficios corporativos al personal. Coordinación y ejecución de actividades del área de Salud y Seguridad Ocupacional. Elaboración de informes sociales y reportes internos. Lo que Ofrecemos: Ambiente de trabajo inclusivo y colaborativo. Programas de formación continua. Beneficios corporativos orientados al bienestar integral. Tipo de Contrato Descripción Realizar las acciones precisas para contribuir en los proyectos y programas propios del Plan de Responsabilidad Social, conforme al Plan Estratégico de la Dirección y según sus directrices. Funciones Mantener un conocimiento actualizado, innovador, específico y/o especializado de los procedimientos, normativa, criterios técnicos, etc. en su ámbito de actuación, mediante la participación en sesiones de formación, y de seguimiento de los principales indicadores de gestión y calidad de la actividad. Apoyar en las acciones y objetivos de responsabilidad social fijados por MAPFRE, tanto a nivel nacional, como internacional, con el fin de contribuir al cumplimiento de los objetivos de la dirección. Gestionar, mantener y mejorar la herramienta informática de reporte de datos utilizada en todo el Grupo, con el fin de consolidar la información relativa a responsabilidad social para la elaboración de los informes de la Compañía. Elaborar cuestionarios e informes de responsabilidad social con el objetivo de facilitar información del Grupo. Prestar asesoramiento cuando le sea requerido, siguiendo las instrucciones del jefe, a las distintas divisiones, áreas, sociedades y grupos de trabajo de responsabilidad social del Grupo. Educación Experiencia Competencias Responsabilidad Social Corporativa Código de conducta empresarial Política de salud, seguridad y medio ambiente (HSE) Entorno jurídico y normativo de los seguros Proyectos de Sostenibilidad Protección medioambiental Reputación corporativa Objetivos de Desarrollo Sostenible (ODS) Recopilación de datos y reporting Control de pérdidas por deterioro medioambiental Tiempo Límite de Aplicación <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec1a5d0b51d86ab030e12511c2b64f3960
111,Analista De Sistemas Y Soporte Técnico,Mapfre,"Guayaquil, Guayas",,,Tiempo completo,Permanente,Hace 3 días,"Estamos buscando un Analista de Sistemas para unirse a nuestro equipo en GuayaquilEn Grupo Aqua, empresa líder en el sector de alimentos y bebidas, nos encontramos en la búsqueda de un Analista de Sistemas con experiencia en entornos dinámicos y de consumo masivo. Perfil requerido:Ingeniero/a en Sistemas Computacionales.Experiencia previa en empresas de alimentos o bebidas (excluyente). Manejo de sistemas como Mobilvendor y Odoo.Conocimientos en el área contable y de redes.Experiencia en:Creación y mantenimiento de clientes en el sistema.Registro y control de promociones y precios.Generación de reportes y análisis de datos.Actualización de categorías y bases de datos.Implementación de sistemas y capacitación a usuarios.Persona de confianza, con manejo de información confidencial y sistemas. Ubicación: Guayaquil Interesados enviar su hoja de vida a: indicando en el asunto: Analista de SistemasSé parte de una empresa en crecimiento y con propósito <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/eca05c781e4ff3521159a96b500817b74a
112,Analista De Ti Y Business Intelligence,Eurofert Ecuador,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 3 días,"Buscamos tu talento para integrarte al equipo de trabajo como:Analista de TI y Business IntelligenceObjetivo: Dar soporte en tecnología y desarrollar soluciones de análisis con Power BI que optimicen ventas, cobranzas, logística y costos. ¿Qué te hará exitoso/a en esta posición? Formación en Sistemas, Informática o afines.Experiencia de 2 a 4 años en soporte TI y reportes.Manejo de Power BI, Excel avanzado y bases de datos.Tus principales retos serán:Brindar soporte a los sistemas de la empresa (hardware, software, redes). Dar soporte a usuarios y coordinar con proveedores de ERP y facturación.Diseñar y mantener dashboards en Power BI y reportes automatizados.Gestionar bases de datos (Excel, SQL) y preparar información para análisis.Proponer mejoras tecnológicas y apoyar en proyectos de digitalización.Habilidades y competencias requeridas:Capacidad para gestionar múltiples tareas y proyectos simultáneamente, priorizando y cumpliendo plazos.Habilidad para comunicarse de manera clara y concisa con empleados, candidatos y líderes de Área.Capacidad para manejar información sensible y confidencial con profesionalismo.Capacidad para trabajar en equipo, establecer relaciones interpersonales.Salario:Acorde al perfil <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ecdaa42a0d542d2aa6abd137d945fb1e13
113,Analista Qa,Sipecom S.A.,"Guayaquil, Guayas",,,Tiempo completo,Permanente,Hace 3 días,"Únete a nuestro equipo comoAnalista QA Semi Senior ¿Tienes experiencia en pruebas de software, validación de requerimientos y manejo de bases de datos? EnSipecom S.A.estamos buscando tu perfil para garantizar la calidad de soluciones tecnológicas de alto impactoSobre nosotros:Sipecom S.A.es una empresa con más de 23 años de experiencia en el mercado ecuatoriano, especializada en el desarrollo e implementación de soluciones tecnológicas innovadoras como ERP, CRM y plataformas personalizadas. Nuestro compromiso es asegurar la calidad y confiabilidad en cada producto, apoyando a organizaciones de distintos sectores a optimizar sus procesos mediante innovación y tecnología.Lo que buscamos:Formación:Ingeniería o Licenciatura en Sistemas, Tecnologías de la Información o afines.Experiencia mínima requerida:3 años en adelante.Experiencia comprobada en:Pruebas funcionales y no funcionalesAnálisis de requerimientosManejo de bases de datos SQL ServerCasos y documentación de pruebasExperiencia con JMeter (deseable)Lo que valoramos en ti: Atención al detalle Trabajo en equipo Compromiso y responsabilidad Interesados, por favor enviar su hoja de vida ao etiqueta a alguien que pueda estar interesado.Tu próximo reto profesional te está esperando enSipecom S.A. <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec54575d9a349910692af4d5ce1ad2b553
114,Analista Programador,Alpha Builders,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 3 días,"Estamos contratando¿Tienes experiencia en Desarrollo de Software(Oddo)y estás buscando una nueva oportunidad para desarrollar tus habilidades? Te estamos buscandoSobre nosotros:Prosaf se especializa en el análisis, diseño, desarrollo e implementación de soluciones ERP. Durante más de dos décadas, hemos desarrollado e implementado soluciones empresariales en todas las provincias del país, enfocados en el sector público y ahora también en el sector privado.El Sistema de Gestión Empresarial ERP OLYMPO, cuenta con más de 25 módulos totalmente desarrollados y estables, que han sido implementados a nivel nacional y para seguir cumpliendo con este objetivo, requerimos incorporar el siguiente talento:Descripción del puesto:Desarrollar y dar mantenimiento a los Sistemas Informáticos desarrollados por Prosaf, de acuerdo al diseño y análisis realizado, tomando en cuenta la normativa ecuatoriana vigente y los requerimientos del cliente.PerfilEducación:• Título universitario en Ingeniería de Software, Ingeniería de Sistemas, Ciencias de la Computación o afines.Experiencia:•Se requiere experiencia demostrable en eldesarrollo en Python con Odoode un mínimo de 3 años.Conocimiento:Altos conocimientos del lenguaje de programación Python (IMPRESCINDIBLE). Conocimientos en el Sistema de Gestión de Base de Datos PostgreSQL.Conocimientos con el patrón de diseño de software MVC y la programación orientada a objetos.Conocimientos en CSS3, HTML5, Bootstrap, Javascript, Jquery.Conocimientos en los Entornos de Desarrollo PyCharm y/o Eclipse.Experiencia en el desarrollo de sistemas ERP.Experiencia comprobable en el desarrollo con Odoo.Experiencia con Sistemas Operativos Linux.Conocimiento de controlador de versiones Git, Gitlab o Github.Manejo de servicios con el protocolo XMLRPC.Desarrollo de aplicaciones móviles con Flutter. (Deseable no excluyente)Habilidades:•Visión técnica para definir soluciones escalables, seguras y de alto rendimiento. <ul> <li>Pensamiento analítico, orientación resultados, trabajo bajo presión y en equipo, resolución de problemas, mejora continua.</li> <li>Innovación constante para incorporar nuevas tecnologías.Funciones principales:Desarrollar, programar y mantener el software de acuerdo con los requisitos establecidos.Cumplir con las normas, procedimientos y estándares establecidos por la Organización para el cumplimiento de sus funciones.Conocer la funcionalidad operativa de los módulos asignados, las implicaciones operativas, la forma de conectarse, interfaces, etc., ya sea para su desarrollo o mantenimiento.Realizar una programación eficiente, rigiéndose por estándares de calidad establecidos, en el menor tiempo posible, y con las comprobaciones funcionales y operativas establecidas en los análisis previos.Asegurar el funcionamiento operativo eficiente y con la calidad requerida de cada opción de desarrollo que estén a su cargo.Obtener los respaldos del código fuente de las aplicaciones que estén a su cargo.Otras tareas relacionadas con las actividades y funciones del cargo.Asistir a los funcionarios del Departamento de Proyectos y Servicios en la corrección de errores de funcionalidad y operatividad, reportados por los clientes internos y externos.Colaborar estrechamente con otros miembros del equipo y seguir los procesos y estándares establecidos.Brindar asistencia técnica a los clientes externos, en casos de emergencia y cuando el personal de Proyectos y Soporte encargado de facilitar este servicio lo requiera.Analizar y evaluar herramientas de última generación para modelado de procesos y desarrollo de software, así como brindar la colaboración para la elaboración y ejecución de nuevos proyectos.Brindar asistencia técnica a los clientes, en casos de emergencia, bajo los lineamientos de la organización.Realizar la programación de las tareas asignadas por su jefe inmediato, asegurándose que los desarrollos sean completamente funcionales para los clientes.Aportar con soluciones tecnológicas de última generación para incorporarlos a los sistemas existentes.</li> </ul> ¿Qué ofrecemos? · Salario competitivo. · Seguro de salud privado. · Beneficios de ley. · Ambiente de trabajo agradable. · Oportunidades de desarrollo y crecimiento profesional. <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec33f50f62d663541dd2134f893792c80d
115,Analista De Ventas,ChevyPlan,Ecuador,,,Tiempo completo,Permanente,Hace 3 días,"Importante empresa del sector Industrial ubicada en Tambillo ubicada en el cantón Mejía se encuentra en la búsqueda de unAnalista de Ventasdinámico, conmentalidad analítica, listo para impulsar nuestros resultados y elevar la experiencia de clientes internos y externos.Responsabilidades claveGestionar el ciclo completo de ventas: cotizaciones, proformas, órdenes de pedido y despacho.Coordinar con Comercial, Planificación, Bodega y Finanzas para garantizar procesos ágiles y sin errores.Generar y dar seguimiento a órdenes de despacho con 24 h de antelación y asegurar la emisión de facturas previas al envío.Organizar y mantener actualizados archivos físicos y digitales; gestionar bases de datos de clientes (TDS, MSDS, manuales, fotografías). Agendar y facilitar reuniones de equipo: levantar minuta, asignar tareas y plazos, y verificar cumplimiento.Monitorear portales de compras públicas, preparar carpetas de licitación y acompañar todo el ciclo hasta la adjudicación.Experiencia y formaciónExperiencia: 3 + años en roles de coordinación de ventas, operaciones o logística B2B, con foco en procesos interdepartamentales.Formación:Título universitario en Administración de Empresas, Ingeniería Comercial, Economía o afines.Habilidades y competenciasPensamiento analítico: interpretar métricas de ventas y proponer mejoras.Comunicación efectiva: articular requerimientos y acuerdos con claridad.Organización y detalle: manejo preciso de documentación crítica y cumplimiento de plazos.Proactividad: anticipar desviaciones y ofrecer soluciones.Trabajo en equipo: colaboración interdepartamental para alcanzar objetivos comunes. ¿Qué ofrecemos? Ambiente ágil y colaborativo, con oportunidades de desarrollo profesional.Participación en proyectos de alto impacto en ventas y compras públicas.Paquete salarial competitivo y beneficios corporativos. ¿Te interesa este reto? Envía tu CV <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec15444c6ae02ba5a09c12581210cc0295
116,Analista De Sistema,Urbano Express Ecuador,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 4 días,"Estamos en la búsqueda de un/a ANALISTA DE SISTEMAS para la ciudad de Quito, que cumpla el siguiente perfil:*Título de tercer nivel en Sistemas o afines. *Formación en QGis y software para gestión de mapas. *Conocimiento de base de datos, Postgis,Java, Sql. *Experiencia mínima de un año en cargos similares. *Disponibilidad Inmediata.Las personas interesadas enviar hoja de vida a / <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ecdb0aff10317330321a063ad31dab5b84
117,Analista De Auditoría,Grupo Lbi Ecuador,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 4 días,"¿Tienes experiencia en auditoría y análisis de cuentas? Estamos en la búsqueda de un/aAnalista de Auditoría Temporalpara apoyar en la revisión y control de cuentas contables durante un periodo de30 días (con posibilidad de extensión a 60 días). Responsabilidades principalesAnálisis de cuentas contables: clientes, bancos y cuentas relacionadas.Seguimiento y control de saldos, conciliaciones y registros.Identificación, documentación y reporte de diferencias o inconsistencias.Apoyo en procesos de auditoría interna y externa.Elaboración de reportes de hallazgos y recomendaciones de mejora.Manejo de información en Excel intermedio–avanzado (tablas dinámicas, cruces de datos, conciliaciones). RequisitosEstudios en Contabilidad, Auditoría o carreras afines.Experiencia mínima de 3 años en análisis contable o procesos de auditoría.Conocimientos sólidos de principios contables y normativas.Dominio de Excel intermedio-avanzado.Habilidades analíticas, organización, atención al detalle y capacidad para trabajar con plazos cortos.ENVIAR HOJAS DE VIDA AL CORREO:Asunto: Analista de auditoria Temporal <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec1cbbc7e5bbe4f6f7319d41569a2cd8ff
118,Analista De Planeación De La Demanda,Bimbo,"Guayaquil, Guayas",,,Tiempo completo,Permanente,Hace 4 días,"Tu oportunidad de crecimiento profesional comienza aquí Únete a nuestro equipo de Líderes en Movimiento.HIVIMAR S.A. es una empresa ecuatoriana con más de 50 años de experiencia en el mercado, importa y distribuye repuestos automotrices e industriales.Estamos en búsqueda de un Analista de Planeación de la Demanda en la ciudad de Guayaquil.ResponsabilidadesLiderar el proceso S&amp;OP, coordinando reuniones con Marketing, Ventas, Compras y Logística resolviendo desvíos del plan.Validar parámetros de abastecimiento (DRP, puntos de pedido, stock de seguridad). Ejecutar y analizar pronósticos de demanda (ForecastPro) por categorías, clientes y regiones, considerando los datos pertinentes (ventas históricas, tendencias del mercado/patrones de demanda, estacionalidad, promociones, venta perdida, etc). Proveer información para el plan de compras y estrategias de inventario (MRP). Participar en la elaboración del presupuesto anual junto a Marketing, Ventas y Finanzas.Generar órdenes planificadas para traslados entre centros (DRP-MRP) para la consolidación del plan de compras de la cia.Gestionar la actualización del maestro de materiales en SAP.Apoyar en COPAC de Abastecimiento con reportes de KPIs.Integrar estimaciones de forecast en sistemas (ForecastPro, SAP, Qlik Sense, WA). Dar soporte a proyectos de inventario y consignas del área industrial.Cumplir indicadores de gestión de Planeación de la Demanda (ARPU, Venta Perdida, MAPE, SFE, Rotación). RequisitosGrado Académico:Título universitario en Ingeniería Industrial, Administración de Empresas, Logística, Estadística y/o relacionadas.Conocimientos Especiales:Planeación de suministros y abastecimiento, políticas de inventarios, Herramientas de mejora continua, Manejo de cubos de información.Sistemas:Manejo avanzado de herramientas de Excel, software de planificación de demanda y ERP (como SAP, DDMRP, WA, Oracle o similares). Conocimiento de técnicas estadísticas para la previsión de demanda (como ForecastPro, modelos ARIMA, regresión, etc.) y Power BI.Idioma:Inglés intermedioExperiencia:Mínimo 2 año en cargos similares o relacionados en empresas de consumo masivo, ideal repuestos Automotrices o Industriales, conocimiento en industrias que tengan varios almacenes y/o sucursales. <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec8b1e76892d896a4759033f78f3dd0562
