index,titulo,empresa,ubicacion,modalidad,descripcion
301,Arquitecto De Datos E Integración,Banco Bolivariano,"Guayaquil, Guayas",,"**Detalles de la oferta**:Definir el marco, modelos y herramientas que identifican cada una de las vistas de la arquitectura, gestionando los datos que sean útiles para la toma de decisiones y soluciones requeridas. ?Te estamos buscando para ser parte de nuestro equipo, un equipo que busca la excelencia financiera, que trabaja con el más alto nível de responsabilidad, comprometido y alineado a nuestros Valores Organizacionales y a nuestro Propósito: Impulsamos con responsabilidad y pasión el progreso sostenible de nuestro país. ¡Te invitamos a ser parte de nuestro equipo! JuntosNadaNosDetiene**Requisitos**:**Conocimientos en**: Marco de arquitectura empresarial TOGAF, BIAN.Gobierno de datos, aplicación práctica de LOPD (Ley Orgánica de Protección de Datos). Marcos de referencia para la gestión de datos DAMA DMBOK, Gartner. Base de datos RDMS, Oracle, SQL/ NO-SQL/Memoria. Gestión de servicios en CLOUD.BeneficiosSer parte del proceso de transformación digital de nuestra organización Trabajar en proyectos retadores formando parte de un equipo ágil Potenciar tu carrera profesional junto a líderes que te acompañen en tu proceso de desarrollo**Fuente**:Whatjobs_Ppc**Área***:- Otros / Otros***Requisitos**:**Conocimientos***:- Arquitectura"
302,"Pasante Ingeniero De Datos, Programador SQL",linkhome cia ltda,"Quito, Pichincha",,"Se requiere un estudiante cursando la carrera de sistemas o ciencias de la computación, que se interese por la ingeniería de datos, datawarehouse, administración de base de datos. Proficiente en lenguaje SQL, creación de modelo de datos, vistas, sps y triggers. Buscamos personas creativas y motivadas en el aprendizaje continuo.LINKHOME es una empresa dedicada a brindar sistemas informáticos y telemáticos que explotan las bondades del internet de las cosas, aplicada a la administracion efectiva de la empresa. Desarrollamos inteligencia de negocio para PYMES al menor costo (BUSINESS INTELLIGENCE), seguridad y vigilancia, agricultura tecnificada, soluciones tecnológicas para el hogar, administración y monitoreo ambiental en las ciudades. Por lo que al mismo tiempo cumplimos con la responsabilidad social, aportando soluciones de remediación ambiental y movilidad a la comunidad.**Requisitos**:Cursando la carrera de ingeniería de Sistemas o Ciencias de la computación. Edad hasta 27 añosBeneficiosCompensaciónes de acuerdo a la ley."
303,Subgerente Seguridad De Datos Personales,Banco Guayaquil,"Guayaquil, Guayas",,"Asesorar, prevenir, ejecutar y asegurar el cumplimiento de las normativas de protección de datos, con todos los stake holders del banco; así como también coordinar y ejecutar acciones concretas que garanticen el cumplimiento de las normativas antes mencionadas, coordinar las gestiones que correspondan frente a las autoridades internas y externas a la empresa y gestionar a la interna del banco todos los trámites, procesos y documentos necesarios para esta protección. Formación Académica: Título en Ingeniería en Sistemas, Ciencias de la Computación, Seguridad de la Información, Derecho con especialización en Protección de Datos u otras afines. Estudios de posgrado o certificaciones en Seguridad de la Información, Protección de Datos Personales, Ciberseguridad o Gestión de Riesgos (ej. CISM, CIPP/E, ISO 27001 Lead Conocimientos Legislación nacional e internacional sobre protección de datos personales y privacidad (LOPD, GDPR u otras normativas aplicables). Normas y estándares de seguridad de la información (ISO 27001, ISO 27701, NIST). Metodologías de gestión de riesgos de datos y ciberseguridad. Procesos de auditoría y cumplimiento normativo en materia de privacidad. Herramientas para gestión de incidentes, análisis de vulnerabilidades y control de accesos. Buenas prácticas en sensibilización y formación sobre protección de datos."
304,Analista De Sistemas,BATERIAS ECUADOR,"Quito, Pichincha",,"**Detalles de la oferta**:Funciones -Administrar los sistemas de información de la empresa para garantizar su óptimo funcionamiento. -Registrar y controlar el acceso a todos los sistemas de información que cuenta la organización mediante las solicitudes de credenciales aprobadas, para salvaguardar la confidencialidad de la información. -Administrar, mantener, actualizar y controlar la red física de comunicaciones de datos, telefonía, internet y seguridad que cuenta la organización realizando auditorías periódicas de las instalaciones físicas para asegurar su disponibilidad. -Realizar y verificar de manera periódica los respaldos de todos los sistemas de información que cuenta la organización, para garantizar su disponibilidad.Baterías Ecuador fue fundada en Quito, Ecuador en 1956, convirtiéndose de esta manera en la marca con mayor experiência en baterías de arranque para automóviles en el mercado ecuatoriano. Desde el año 1998, los Hnos. Rubio con el fin de dar un vigoroso impulso a la producción nacional forman Fabribat Cia. Ltda, quien enfoca sus esfuerzos en crear grandes avances tecnológicos en la fabricación de baterías automotrices. El conocimiento del mercado acompañado del desarrollo tecnológico ha permitido conformar productos de excelente calidad reconocidos a lo largo de todo el país. Actualmente, Baterías Ecuador maneja directamente la producción y comercialización de acumuladores eléctricos y accesorios complementarios dentro de su red directa de distribución en más de 2500 almacenes de repuestos y puntos de servicio.**Requisitos**:- Título profesional Tercer Nível en Ingeniería en Sistemas, tecnologías de la información o afines -Mínimo de 2 años en el área de SistemasBeneficios- Alimentación -Transporte**Fuente**:Whatjobs_Ppc**Área***:- Tecnologías de la Información / Tecnologías de la Información en General***Requisitos**:**Conocimientos***:- Distribución- Internet- Seguridad- Internet- Distribución"
305,Analista Jr De Capacitación Y Do,Camposantos Del Ecuador S.A.,"Guayaquil, Guayas",,"**Detalles de la oferta**:Desempeñar varias funciones correspondientes a planes de capacitación y desarrollo total organización, teniendo como: Funciones principales del cargo: Elaborar contenidos y presentaciones de programas en base a necesidades Implementar distintos formatos de aprendizaje (Webinars, TEDs, Alianzas, etc.) Data analitics de la efectividad de los entrenamientos y retorno Despliegue de distintos programas de aprendizajeParque de la Paz es un parque ecológico que conjuga la belleza de sus líneas arquitectónicas con la naturaleza, además, tiene una fuerte convicción de servicio a la comunidad, porque se dedica a solucionar profundos problemas humanos relacionados al ámbito más sensible del hombre; el dolor de la pérdida de los seres queridos. El objetivo de Parque de la Paz es ofrecer Servicios Funerarios de Calidad y compartir con la familia un futuro programado. Parque de la Paz una decisión única y para siempre.**Requisitos**:**Formación académica**: Graduado o cursando el último semestre de las carreras de Ing. En Recursos Humanos, Lic. En Gestión del Talento Humano, Psicología Organizacional y afines. Mínimo 1 año de Asistente en cargos similares o Pasantías en multinacionales Flexibilidad de horario Disponibilidad para trabajo de campo y para viajar a otras ciudades. Manejo o conocimientos en plataformas E-learning de preferencia Moodle Conocimiento en implementación de programas de capacitación Oratoria y presentaciones efectivasBeneficios- Afiliación al seguro social desde el 1er día de ingreso - Medio día libre de cumpleaños. - Convenio con tarifa preferencial en Instituciones Educativas: Humane, Argos, Open English, Centro de estudios Espíritu Santo. - Tarifa preferencial en Seguro Médico privado. - Plataforma de capacitación y desarrollo ""Campus Virtual PDLP"" - Planes corporativos en telefonía móvil. - Descuento en productos de cafetería. - Excelente clima laboral**Fuente**:Whatjobs_Ppc**Área***:- Recursos Humanos / Recursos Humanos en General***Requisitos**:**Conocimientos***:- Psicología"
306,Analista Mesa De Ayuda - Ecuador,SoftwareONE,"Quito, Pichincha",Presencial,"We are thrilled to announce an opportunity to join our team as: On-site Support Analyst SoftwareOne Scope: Full-time Office: Quito Ecuador On-site How a day to day would look like in this role: Logging and classification of incidents and requests Resolution of common problems Escalation of complex incidents Providing assistance, support, and guidance to users Performing accurate diagnostics of user-reported issues Handling requests Monitoring and closing incidents and requests Updating the Knowledge Base Job Requirements Profile:Technical or technological training in systems or related fields. Experience and knowledge working as a help desk analyst for over one year. Required skills: Proven experience in IT support or a similar technical support role Strong problem-solving and communication skills Familiarity with ticketing systems and ITIL processes is a plus Ability to work independently and as part of a team Customer-focused mindset Why should you join our team? Creative culture with lived what we value for an appreciative and supportive work environment. Employee recognition programs. A variety of training and development opportunities. Work-life balance. Referral bonus program. Multicultural interaction. Contribution to society through employee initiatives. Corporate events. Newest technologies for our clients and colleagues. And much more! At SoftwareOne, we are committed to providing an environment of mutual respect where equal employment opportunities are available to all applicants and teammates without regard to race, color, religion, age, sex, national origin, disability status, genetics, sexual orientation, gender identity or expression, or any other characteristic protected by local laws. Company description Success at SoftwareOne is not defined by what you do for yourself, but by what you deliver for our customers, the business and for the employees around you. SoftwareOne employees are energized, agile and are laser passionate about delivering special Customer Happiness and results. Our leaders empower and encourage their teams and provide a working environment that delivers incredible levels of Employee Happiness. We are Low ego. Our leaders operate with a high level of Team but can work at Speed lead change in a global economy. We are a leading global provider of end-to-end software and cloud technology solutions, headquartered in Switzerland. Our 8,700 employees support our approximately 65,000 customers in their digital transformation."
307,Analista De Gestión Documental,Reybanpac Rey Banano Del Pacifico C.L.,"Guayaquil, Guayas",,"**Detalles de la oferta**:Misión: Supervisar y organizar actividades de archivo y gestión documental que se generan de los negocios de la corporación, para mantener la trazabilidad de los documentos basados en la recepción, registro, digitalización y custodia de documentos.**Requisitos**:[if !supportLists]-[endif]Graduados de Bibliotecología y Archivología, Contaduría Pública Autorizada, Ingeniería en Administración de Empresas o carreras afines.[if !supportLists]-[endif]Experiência mínima de 3 años en cargos administrativos.[if !supportLists]-[endif]Nível intermedio de Excel: fórmulas, tabla dinámica, cuadros estadísticos y gráficos, entre otros.Competencias[if !supportLists]-[endif]Empoderamiento / Iniciativa[if !supportLists]-[endif]Orientación a resultados[if !supportLists]-[endif]Trabajo en equipo[if !supportLists]-[endif]Flexibilidad[if !supportLists]-[endif]Orientación al servicio**Fuente**:Evaluar**Área***:- Otros / Otros***Requisitos**:**Conocimientos***:- Bibliotecología- Contaduría"
308,Analista Junior De Investigación Y Desarrollo,ADITMAQ CIA. LTDA.,"Quito, Pichincha",,"Brindar soporte al área comercial realizando protocolos de evaluación y seguimiento en campo de productos y desarrollos, análisis e investigación en laboratorios, para llegar al mercado de forma más especializada, garantizando mantener los estándares de calidad de cada producto y brindando respaldo técnico en todo momento.Somos una importante empresa del sector alimenticio, con más de 25 años de sólida presencia en el mercado ecuatoriano. En Aditmaq Cía. Ltda. buscamos personas que compartan nuestra filosofía de valores, que contribuyan a mantener un sitio de trabajo adecuado para el desarrollo integral, personal y familiar que nos permita generar un ambiente de confianza y cordialidad. Buscamos vincular a los mejores talentos para llegar más lejos.**Requisitos**:Ingeniero en Alimentos, Ingeniero Quimico, o carreras afines (titulado). Experiência de uno a dos años. Excelente record académico (deseable) Inglés avanzado (indispensable)BeneficiosSalario competitivo acorde al mercado laboral Seguro de medicina prepagada y de vida Seguro vehicular (optativo) Alimentación"
309,Analista De Impuestos,DHL,"Quito, Pichincha",,"**Responsabilidad del Cargo**:La función existe para asegurar la supervisión de los procesos de declaración de impuestos indirectos, asegurando el cumplimiento de la exactitud en tiempos y forma.**PRINCIPALES RESPONSABILIDADES DEL CARGO**:- Ejecutar y controlar el cumplimiento de obligaciones tributarias de las empresas del grupo DP-DHL.- Analizar y controlar las transacciones de los libros contables relacionadas con impuestos de las empresas del grupo DP-DHL.- Actualizar la base de datos de instructivos, reglamentos, y procedimientos en función de las resoluciones del Servicio de Rentas Internas, y de las consultas realizadas a los asesores.- Elaboración de los anexos transaccionales de las empresas del grupo DP-DHL.- Hacer las pruebas de cumplimiento necesarias para garantizar la consecución de todas las obligaciones tributarias.- Coordinar con todos los departamentos la aplicación y seguimiento del cronograma de cumplimiento tributario mensual y anual.- Velar por la adecuada conservación y archivo de los documentos físicos y electrónicos y libros que respalden la información presentada a la autoridad fiscal, tal como lo especifica la Ley, mediante pruebas aleatorias de cumplimiento.- Calcular y coordinar el pago de impuestos municipales, en las ciudades donde las empresas del DP-DHL tienen presencia en el país.- Cruzar las declaraciones contra saldos del Balance- Declarar y analizar el pago del Impuesto a la Salida de Divisas.- Comunicar a su línea de supervisión mediante informes escritos las falencias encontradas en los procesos para seguimiento y mejora de los mismos Y otras que le sean encomendadas.**CONOCIMIENTOS Y EXPERIENCIA REQUERIDA**: Finanzas, Contabilidad, Auditoria ; Licenciado, Ingeniero en Administración de Empresas**Conocimientos, habilidades y destrezas técnicas requeridas específicamente para el puesto **:Manejo de Utilitarios; Habilidad Numérica; Conocimiento de Normas Fiscales; Conocimiento de marco conceptual contable (NIIFS)**Conocimientos en Tecnología que se requieren **:MS Office. Nível Avanzado; SAP; DIMM; Outlook**EXPERIENCIA ESPECÍFICA REQUERIDA EN EL CARGO**:1-2 Años de Experiência Contabilidad, Auditoria, Negocios, ImpuestosDPDHL is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or any other protected characteristic."
310,Analista De Fidelización Y Servicio Al Cliente,Human Consulting Strategies,"Guayaquil, Guayas",,"¡Te invitamos a formar parte del equipo de una de las principales ONG del país!**Requisitos**:- Título de tercer nível en Ingeniería Comercial, Marketing, Administración de Empresas o carreras afines.- Mínimo 2 años de experiência en actividades de mercadeo, programas de fidelización/retención o de servicio al cliente.- Experiência sólida en estrategias de comunicación.- Conocimientos en planes de mercadeo."
311,Analista De Sistemas Programador,Refrescos Sin Gas Re.S.Ga.Sa - All Natural,"Guayaquil, Guayas",,"**Detalles de la oferta**:- **Detalles de la oferta**: - Misión: - Efectuar análisis y programación de sistemas para satisfacer necesidades requeridas por los usuarios internos, manteniendo un enfoque de calidad en el servicio.- Funciones:- Levantar requerimientos con los usuarios.- Analizar, preparar y mantener actualizadas las especificaciones técnicas para el desarrollo de los requerimientos en los sistemas de información.- Desarrollar y dar mantenimiento a los componentes del software.Conocimientos:- SQL, Server, MYSQL, Postgres.*Lenguajes de programación Visual Basic 6.0, Java, *PHP Visual C#.NET, Phyton. Laravel.- HTML, CSS, Laravel, Vaadin.- Crystal Report, IReport.- SAP Bussiness One (deseable no obligatorio).**Fuente**:Whatjobs_Ppc- **Área**:- Tecnologías de la Información / Tecnologías de la Información en General**Requisitos**:- **Conocimientos**:- Basic**Fuente**:Whatjobs_Ppc**Área***:- Tecnologías de la Información / Tecnologías de la Información en General***Requisitos**:**Conocimientos***:- Basic"
312,Analista De Compras,COLEGIOS DEL ECUADOR COLDEC S.A.S.,"Pichincha, Manabí",,"Somos una franquicia multinacional de educación con presencia en 4 países (Perú, Colombia, México y Ecuador), formamos parte del Grupo Intercorp Nuestra Visión: Lograr que los niños tengan acceso a una educación de estándares internacionales Nuestra Misión: Crear una generación inspirada, inteligente y ética para construir el futuro liderazgo Nuestros valores son: 1. Vocación de servicio 2. Pasión por lo que hacemos 3. Actitud innovadora 4. Buena vibra 5. Honestidad Si quieres formar parte de una organización que está buscando transformar la educación, únete a Innova Schools Misión: Asegurar el adecuado suministro de insumos y la contratación de servicios, cumpliendo con los procesos definidos en la política de compras, y promoviendo la optimización de los recursos, la transparencia y la disminución de riesgos Actividades: Gestionar integralmente el proceso de compras de bienes y servicios. Calificar, seleccionar y evaluar el desempeño de los proveedores. Elaborar órdenes de compra y contratos, conforme a la política de adquisiciones. Mediar en negociaciones, pagos, garantías y tiempos de entrega con proveedores. Generar ahorros y beneficios en los procesos de adquisición. Apoyar en los comités de compras y licitaciones. Asegurar el cumplimiento de la política y procesos de compras. Colaborar en las tareas asignadas por la jefatura y gerencia financiera. Requisitos: Título de tercer nivel: Ingeniería comercial, comercio exterior o afines 2 años de experiencia en posiciones similares Habilidades: Planificación, comunicación efectiva, liderazgo, orientación a resultados, negociación, y resolución de conflictos. Beneficios Seguro privado de vida y salud Eventos Corporativos Capacitaciones Vacaciones adicionales Descuento para hijos en Innova Schools"
313,Analista De Desarrollo - Eventual,Cooperativa 29 de octubre,"Quito, Pichincha",,"**Buscamos Analista de Desarrollo Quito Misión del cargo**: Diseñar, desarrollar e implementar aplicaciones tecnológicas, en base a necesidades y requerimientos del negocio y cumpliendo con los procedimientos y estándares establecidos. Conocimientos específicos: Desarrollo de software cliente - servidor, web, móvil. Lenguajes de Programación y Framework:.NET, Java, Angular, Nestjs, Python. Manejo de Docker. Metodología de desarrollo agile. Servicios en la nube.LA COOPERATIVA es una institución del sector financiero popular y solidario perteneciente al segmento 1, debidamente autorizada por la Superintendencia de Economía Popular y Solidaria, cuyo objeto social consiste en realizar actividades de intermediación financiera y de responsabilidad social con sus socios.**Requisitos**:**Requisitos**: Tecnólogos en sistemas, informática o título de tercer nível en carreras de sistemas, informática, desarrollo de software. Experiência 1 año en cargos similares."
314,Analista De Desarrollo - Eventual,Cooperativa 29 de octubre,"Quito, Pichincha",,"**Buscamos Analista de Desarrollo Quito Misión del cargo**: Diseñar, desarrollar e implementar aplicaciones tecnológicas, en base a necesidades y requerimientos del negocio y cumpliendo con los procedimientos y estándares establecidos. Conocimientos específicos: Desarrollo de software cliente - servidor, web, móvil. Lenguajes de Programación y Framework:.NET, Java, Angular, Nestjs, Python. Manejo de Docker. Metodología de desarrollo agile. Servicios en la nube.LA COOPERATIVA es una institución del sector financiero popular y solidario perteneciente al segmento 1, debidamente autorizada por la Superintendencia de Economía Popular y Solidaria, cuyo objeto social consiste en realizar actividades de intermediación financiera y de responsabilidad social con sus socios.**Requisitos**:**Requisitos**: Tecnólogos en sistemas, informática o título de tercer nível en carreras de sistemas, informática, desarrollo de software. Experiência 1 año en cargos similares."
315,,,,,
316,,,,,
317,Analista De Importaciones,MEGAPROFER S.A.,"Quito, Pichincha",,"del cargo Buscamos un profesional altamente capacitado para desempeñarse como Analista de Importaciones, con experiencia comprobada en comercio exterior, manejo de cargas FCL/LCL, negociación internacional y clasificación arancelaria. El candidato ideal debe tener una fuerte orientación a resultados, capacidad de organización y habilidades interpersonales bien desarrolladas. Requisitos Requisitos Formación académica Título universitario en Comercio Exterior, Negocios Internacionales, Ingeniería en Comercio Exterior o afines. Experiencia Mínimo 3 años en cargos similares en el sector ferretero, consumo masivo (comprobable). Conocimientos técnicos Excel avanzado. Manejo de Incoterms y clasificación arancelaria. Experiencia en importaciones FCL y LCL, consolidación de cargas en origen. Manejo de sistemas como SAP Business One / SAP Hana, Ecuapass. Habilidades Trabajo bajo presión. Negociación con proveedores internacionales y agentes de aduana. Relaciones interpersonales bien marcadas. Organización y planificación. Orientación a resultados. Responsabilidades Coordinar y ejecutar procesos de importación desde origen hasta nacionalización. Negociar con proveedores internacionales y agentes logísticos. Realizar análisis de costos y viabilidad de productos. Clasificar subpartidas arancelarias y gestionar documentos de control previo. Consolidar cargas y optimizar procesos logísticos. Generar reportes e indicadores de gestión del área de comercio exterior. Beneficios Beneficios Sueldo $1100 (entre fijo y variable). Alimentación. Estacionamiento. Seguro médico privado. IMPORTANTE Solo se considerarán candidatos que cumplan con todos los requisitos mencionados. Show more Show less"
318,Analista De Capacitación,Eficacia Ecuador,"Quito, Pichincha",,"Como Analista de Capacitación, tu labor estará enfocada en diseñar, implementar y evaluar programas de capacitación que impulsen el desarrollo de las competencias de nuestros colaboradores. Serás responsable de identificar las necesidades de capacitación a nivel organizacional y de equipo, así como de coordinar la logística de las capacitaciones y talleres internos. Buscamos a alguien con al menos 2 años de experiencia en roles similares en empresas del sector retail. Debes contar con conocimiento y manejo de programas de formación y capacitación, habilidades para colaborar con distintas áreas y competencias en la utilización de herramientas de diseño de programas de capacitación. Si tienes experiencia en capacitaciones sobre productos, servicios y atención al cliente, ¡eso será altamente valorado! Además tendrás la oportunidad de gestionar actividades de comunicación interna. Si eres una persona proactiva, orientada al trabajo en equipo y con pasión por el desarrollo del talento, esta oportunidad es para ti. ¡Esperamos recibir tu postulación! Requisitos Tercer nivel en carreras de Psicología Organizacional o afines. Experiencia mínima de 2 años en roles similares en empresas del sector retail. Conocimiento y manejo de programas de formación y capacitación, incluyendo su diseño, implementación y evaluación. Capacidad para identificar necesidades de capacitación a nivel organizacional y de equipo. Competencias en la utilización de herramientas de diseño de programas de capacitación. Certificación en Formador de Formadores. Excel Intermedio. Indispensable contar con movilización propia (auto). Beneficios Contrato en relación de dependenia Un equipo colaborativo donde tu aporte y creatividad son valorados. Paquete de beneficios competitivo. En Eﬁcacia creamos soluciones de Trade Marketing, Ventas y Gestión Humana, apalancados en tecnología avanzada y equipos de expertos. Somos un aliado estratégico para las compañías garantizando resultados extraordinarios. ¡Únete a nuestro equipo! Estamos en la búsqueda de un profesional para cubrir la posición de Analista de Capacitación!"
319,Analista De Aseguramiento De La Calidad,Grupo Bimbo,"Quito, Pichincha",,"NUESTRO PLAN PARA ALIMENTAR TU VIDA En Grupo Bimb o buscamos personas con sentido humano que aporten su talento e ideas para mejorar su entorno laboral y personal, dejando huella en lo que más les apasiona: Alimentar un mundo mejo r **. Muchas gracias por tu interés en la posición de ADMINISTRATIVO DE CALIDAD. Esta oportunidad de desarrollo puede ser para t** i. El rol de Administrativo de Calid ad es apoyar todas las actividades que aseguran la calidad e inocuidad del producto, desde insumos hasta el producto termina **do. Requisi** tos:Título de tercer nivel en ingeniería en alimentos, química o afines a esta área de estu dio.Experiencia mínima de 1 año en cargos similares en industrias de alimentos o consumo mas ivo.Disponibilidad para trabajar en horarios rotati **vos. Conocimien** tos: HACCP, Estándares GFSI (BRC, FSSC 22000), Normativas relacionadas a Calidad e Inocuidad en alimentos, microbiología, auditorías, control estadístico de procesos, trazabilidad, conocimientos técnicos en procesos de alimento, programas de pre requisitos de inocuidad, evaluaciones sensori **ales. Func** iones:Asegurar el cumplimiento a las condiciones de transporte y especificaciones de Materias Primas, Envolturas y Empaques a través de inspección y análisis fisicoquímico de los insumos que entran al pr oceso.Hacer la evaluación de proveedores a través del sistema ORACLE y plantear las No Conformidades en caso de incumplimiento de las especificaciones de Materias Primas, y dar seguimiento al cierre de las m ismas.Evaluar y realizar análisis fisicoquímico y segmento de vida útil del producto a fab ricar.Realizar las rutinas de verificación del funcionamiento a los equipos que garantizan la inocuidad del pro ducto.Elaborar y mantener actualizadas las condiciones de operación y formulas opera tivas.Realizar trazabilidades para dar seguimiento al diligenciamiento de formatos y garantizar la posibilidad de realizar un RECAL.Atender las No Conformidad de los clientes y consumidores. Realizar informes y dar seguimiento a las acciones correctivas que se establecen de los hallazgos o incumplimiento a los indica **dores. ¿Quién sería nuestro mejor candidato o can** **didata? Entiende el negocio: Entender el negocio y el ambiente organizacional. Mostrar interés en adaptarse a la cultura y las formas de - trabajo.Orientado a la acción: Enfrentar las nuevas oportunidades y retos con sentido de urgencia, gran energía y ent - usiasmo.C olabora: Crear asociaciones y trabajar en colaboración con otras personas para alcanzar objetivos comp - artidos.Demuestra auto-con** ciencia: Usar una combinación de retroalimentación y reflexión para obtener un entendimiento profundo de las fortalezas y debilidades per sonales."
320,Analista De Importaciones,ITALIMENTOS CIA. LTDA.,Azuay,,"de cargo: Gestiona los procesos de adquisición de bienes del extranjero, coordinando con proveedores, agentes aduaneros y transportistas, y asegurando el cumplimiento de la legislación aduanera Funciones de cargo: Gestión de Documentación Coordinación Logística Control de Inventarios Cumplimiento Normativo Formación: Estudios universitarios en comercio exterior, logística, ingeniería comercial o carreras afines Experiencia: Mínimo 1 a 3 años de experiencia en posiciones similares de importaciones o comercio exterior."
321,Analista De Registros Y Marcas,Global Chem Cia. Ltda.,"Quito, Pichincha",,"Estamos contratando En Global Chem buscamos Analista de Registros y Marcas para gestionar registros de venta, marcas y cartas de compatibilidad, asegurando cumplimiento regulatorio en Ecuador y LATAM. Formación: Tercer nivel en Ingeniería Química, Agroindustrial, Agronómica, Química o Biotecnología. Experiencia: mínimo 1 año en empresas de comercialización de insumos agrícolas Conocimientos esenciales: planificación y seguimiento de proyectos, regulaciones agrícolas y marcarias, normativas de Agrocalidad. Si te interesa o conoces a alguien que cumpla el perfil, postula aquí hasta el 4 de noviembre Show more Show less"
322,Analista De Branding & Comunication,Equifax,"Quito, Pichincha",,"Equifax es donde puedes impulsar tus posibilidades. Si desea alcanzar su verdadero potencial, trazar nuevos caminos, desarrollar nuevas habilidades, colaborar con mentes brillantes y tener un impacto significativo, queremos saber de usted.**Qué vas a hacer**:- Asistir en la planificación y logística de los eventos de marketing de la empresa.- Apoyar la producción de material corporativo y de mercadeo de productos.- Brindar asistencia a campañas de opinión y de prensa.- Asistir en la administración de los canales digitales de la empresa (web, comercio electrónico).**Qué experiência necesita**:- Mínimo 2 años de experiência en funciones similares.- Mínimo 2 años de experiência en planificación de eventos.- Mínimo 2 años de experiência en administración de canales digitales.Ofrecemos paquetes integrales de compensación y atención médica, 401k matching, tiempo libre pagado y potencial de crecimiento organizacional a través de nuestra plataforma de aprendizaje en línea, con carreras profesionales guiadas.¿Estás listo para impulsar tus posibilidades? **¡Aplique hoy y comience un camino hacia una nueva y emocionante carrera en Equifax, donde puedes hacer la diferencia!**Equifax es un empleador que ofrece igualdad de oportunidades. Todos los aplicantes calificados recibirán consideración para el empleo sin distinción de raza, color, religión, sexo, orientación sexual, identidad de género, nacionalidad, discapacidad o condición de veterano protegido."
323,Analista De Desarrollo - Eventual,Cooperativa 29 De Octubre,"Quito, Pichincha",,"**Detalles de la oferta**:**Buscamos Analista de Desarrollo Quito Misión del cargo**: Diseñar, desarrollar e implementar aplicaciones tecnológicas, en base a necesidades y requerimientos del negocio y cumpliendo con los procedimientos y estándares establecidos. Conocimientos específicos: Desarrollo de software cliente - servidor, web, móvil. Lenguajes de Programación y Framework:.NET, Java, Angular, Nestjs, Python. Manejo de Docker. Metodología de desarrollo agile. Servicios en la nube.LA COOPERATIVA es una institución del sector financiero popular y solidario perteneciente al segmento 1, debidamente autorizada por la Superintendencia de Economía Popular y Solidaria, cuyo objeto social consiste en realizar actividades de intermediación financiera y de responsabilidad social con sus socios.**Requisitos**:**Requisitos**: Tecnólogos en sistemas, informática o título de tercer nível en carreras de sistemas, informática, desarrollo de software. Experiência 1 año en cargos similares.**Fuente**:Whatjobs_Ppc***Requisitos**:"
324,"Analista De Fidelización Senior Quito, Pichincha",BMI Igualas Médicas,"Quito, Pichincha",Presencial,"**DESCRIPCIÓN DEL PUESTO**:Apoyar en el proceso de diseño, ejecución y evaluación de la Estrategia de Fidelización y Retención de Clientes y Brokers a través de la construcción y mantenimiento de la relación de BMI con sus principales stakeholders, con el objetivo de entregarles valor superior a lo largo de su ciclo de vida con un enfoque sostenible, diferenciado y rentable.**REQUISITOS**:**Formación de tercer nível en**:Ingeniería en Marketing, Ingeniería Comercial, Comunicación Organizacional o afine**De 1 a 3 años de experiência como**:Analista de Fidelización, Analista de Marketing, Analista de Experiência y/o Analista de Relacionamiento.**Conocimientos en**:Marketing relacional/directo, Estrategias Comerciales**Deseable**: conocimiento en Metodologías Ágiles**Excel**:Avanzado**BENEFICIOS**:Salario competitivoBeneficios empresariales y de ley.**DETALLES**:Área: Marketing y Publicidad/MarketingNível mínimo de educación: Universitario (Graduado)Tipo de trabajo: Full-timeModo de trabajo: Presencial y remoto**TAGS**:marketingrelacional #relacionamiento #marketing #fidelizacion #analistaexperiência #analistafidelizacion #metodologiasagiles"
